Канал;Дата;Тематика;Текст;Посилання
@bucha_city;2026-04-15 14:25;👐 Реабілітація;🎬 У Бучі відбудеться відкритий показ документального фільму «Нові герої» режисера Романа Бондарчука. Ця стрічка – про силу звичайних українців, їхню незламність та боротьбу за справедливість. Запрошуємо мешканців та гостей міста разом переглянути три...;https://t.me/bucha_city/46039
@bucha_city;2026-04-13 11:20;🤝 Загальна безбар'єрність;Міжнародна співпраця та нові освітні можливості: до Бучі завітали представники Міжнародної федерації фахівців з нерухомості FIABCI. Президент Міжнародної Федерації Фахівців з Нерухомості FIABCI international Антоніо Кампаньйолі, президентка ГО «ФІАБС...;https://t.me/bucha_city/45965
@bucha_city;2026-04-13 09:40;👐 Реабілітація;💝 «Картина нашої любові»: у Бучанському центрі життєстійкості відбувся теплий захід для мам з дітьми. Учасниці разом із малечею зібралися, щоб поговорити про важливе – стосунки, взаєморозуміння та підтримку в родині. Особливою частиною зустрічі стала...;https://t.me/bucha_city/45957
@bucha_city;2026-04-11 15:00;👐 Реабілітація;Переймаємо досвід у найкращих: делегація на чолі з заступницею Бучанського міського голови Людмилою Риженко відвідали реабілітаційний центр UNBROKEN у Львові. UNBROKEN – унікальний центр, де щодня відбувається фізичне й психологічне відновлення. Тут ...;https://t.me/bucha_city/45919
@bucha_city;2026-04-08 11:41;👐 Реабілітація;🧘‍♀️У Бучі відбудеться особливе заняття для відновлення внутрішньої гармонії. Дозвольте собі паузу і турботу про себе та відвідайте унікальний тренінг з основ психічного здоров’я з елементами саунд-хілінгу та медитації. Напередодні Великодня це чудов...;https://t.me/bucha_city/45802
@bucha_city;2026-04-07 07:03;👐 Реабілітація;У Бучі триває будівництво обласного ветеранського простору. Проєкт реалізуємо за кошти державної субвенції, обласного та місцевого бюджетів у межах ініціативи Міністерства у справах ветеранів. Це масштабний і дуже важливий центр із двома основними бл...;https://t.me/bucha_city/45772
@bucha_city;2026-04-05 15:40;👐 Реабілітація;✨ Зупинити час і знайти точку опори: у Бучанському центрі життєстійкості відбувся Art&Tech воркшоп «Ловці тіней». Захід організували в межах проєкту «Коло стійкості: Мистецька регенерація громад» Олени Ензель. Учасники працювали зі світлом і тінями –...;https://t.me/bucha_city/45725
@bucha_city;2026-04-03 17:28;👐 Реабілітація;Дбати про ментальне здоров’я важливо: до Бучі завітав канадський сенатор і провідний експерт з психічного здоров’я Стенлі Пол Кучер. Видатний лікар і науковець, професор емерит психіатрії та один із провідних світових експертів у сфері ментального зд...;https://t.me/bucha_city/45667
@bucha_city;2026-03-30 18:13;👐 Реабілітація;У Бучі запрацював Центр комплексного розвитку та підтримки дітей – простір, де діти з інвалідністю та їхні родини отримуватимуть комплексну допомогу. Тут поєднали раннє втручання, реабілітацію, денний догляд і роботу з батьками – усе працює як єдина ...;https://t.me/bucha_city/45480
@bucha_city;2026-03-30 13:06;👐 Реабілітація;Центр комплексного розвитку та підтримки дітей запрацював у Бучі. Сьогодні відкрили цілісний профільний простір, де зібрані всі ключові послуги для дітей і родин. Тут в одному місці тепер працюють центр раннього втручання, реабілітація для дітей з ін...;https://t.me/bucha_city/45453
@bucha_city;2026-03-30 12:35;👐 Реабілітація;✨ У Бучі стартувала програма ментального відновлення «Коло стійкості: Мистецька регенерація громад». У Бучанському Центрі життєстійкості розпочали програму, що поєднує мистецтво та підходи Art&Tech для підтримки емоційного стану та внутрішнього балан...;https://t.me/bucha_city/45448
@bucha_city;2026-03-29 15:10;👐 Реабілітація;🫂 Ментальне здоров’я – це не розкіш, а необхідність: у Бучі працює Центр життєстійкості. Центр життєстійкості – це простір підтримки та відновлення, де фахівці допомагають знайти внутрішній баланс і ресурс. Тут проводять заняття для різних вікових ка...;https://t.me/bucha_city/45421
@bucha_city;2026-03-25 18:49;👐 Реабілітація;❤️‍🩹Наш Герой – вдома. Бучанець Володимир Майор повернувся з російського полону. У рідному мікрорайоні Склозавод його зустрічали десятки жителів – зі сльозами радості на очах. Люди вишикувалися у «живий коридор», аби сказати найважливіше: «Дякуємо, щ...;https://t.me/bucha_city/45284
@bucha_city;2026-03-25 11:35;👐 Реабілітація;✨У Бучі відбудеться арт-заняття «Сяйво всередині: Магія флуоресцентного бодіарту». Бучанський центр життєстійкості запрошує мешканців громади поринути у простір, де мистецтво виходить за межі звичного, а емоції набувають яскравого неонового світла. Ц...;https://t.me/bucha_city/45269
@bucha_city;2026-03-22 13:10;👐 Реабілітація;🌸 У Бучанському центрі життєстійкості відбулося заняття з основ психічного здоров’я. Зустріч присвятили темі унікальності кожної людини та важливості залишатися собою без потреби відповідати очікуванням інших. Учасниці говорили про внутрішню опору – ...;https://t.me/bucha_city/45157
@bucha_city;2026-03-18 11:54;👐 Реабілітація;🤝Підтримка ветеранів та психосоціальна допомога дітям: Бучанський консультативно-діагностичний центр підписав меморандум про співпрацю зі Спеціалізованою школою №210 міста Києва. Головна мета партнерства – об’єднати зусилля медичної та освітньої спіл...;https://t.me/bucha_city/45023
@bucha_city;2026-03-16 11:05;👐 Реабілітація;🌱 У Бучі стартує курс «Самодопомога +» для підтримки ментального здоров’я. У Центрі життєстійкості розпочинається курс «Самодопомога +» – програма психологічної підтримки для людей, які переживають стрес, тривогу або емоційне виснаження в умовах війн...;https://t.me/bucha_city/44970
@bucha_city;2026-03-15 10:44;👐 Реабілітація;Мистецтво стійкості: у Бучі відновлювали внутрішній ресурс через нейрографіку🎨🌿 У Центрі життєстійкості відбулося практичне заняття з психологічного розвантаження, присвячене пошуку точок опори в умовах тривалого стресу. Головним інструментом оновлен...;https://t.me/bucha_city/44941
@bucha_city;2026-03-05 14:52;👐 Реабілітація;Наш — вдома. Бучанець Володимир Майор повернувся з російського полону в результаті сьогоднішнього обміну. Честь і слава нашому захиснику! Володимир став на захист України ще у 2015 році — добровільно вирушив на передову у складі десантно-штурмових ві...;https://t.me/bucha_city/44608
@bucha_city;2026-03-04 13:32;⚽ Спорт | 👐 Реабілітація;🏆 Ветеран із Бучанської громади Сергій Гурдуза здобув «золото» на міжнародних змаганнях Air Force and Marine Corps Trials у США! Житель Ворзеля та тренер Академії спорту гідно представив Київщину у складі національної збірної України. На базі морсько...;https://t.me/bucha_city/44567
@bucha_city;2026-03-01 14:40;👐 Реабілітація;🌱 Медитація та натхнення: у Бучі відбувся творчий захід зі створення мандал душі. У Центрі життєстійкості кожен охочий мав змогу долучитися до медитативної практики, яка допомагала сповільнитися, заспокоїтись і налаштуватися на внутрішній стан. За да...;https://t.me/bucha_city/44472
@bucha_city;2026-02-28 16:05;👐 Реабілітація;🌱 У Бучі відкрито запис на індивідуальні тілесно-орієнтовані практики цвяхостояння на березень. Центр життєстійкості запрошує жителів громади долучитися до глибоких практик із тілом і психікою, які допомагають повернути внутрішню рівновагу та віднови...;https://t.me/bucha_city/44457
@bucha_city;2026-02-26 11:47;⚽ Спорт | 🤝 Загальна безбар'єрність;📢 Ветерани та особи з інвалідністю внаслідок війни тепер можуть отримати компенсацію за страховий поліс навіть за завершеними договорами. 🇺🇦 Послуга доступна у розділі «Ветеран PRO» застосунку «Дія». Подати заяву необхідно протягом 3 місяців, починаю...;https://t.me/bucha_city/44388
@bucha_city;2026-02-20 10:42;👐 Реабілітація | 🤝 Загальна безбар'єрність;Посилюємо підтримку ветеранів: Бучанська міська рада уклала Меморандум про співпрацю з ГО «Ветерани війни з обмеженими можливостями Бучанського району «Легіон Титанів». Головна мета партнерства – допомогти кожному захиснику знайти своє місце в цивіль...;https://t.me/bucha_city/44160
@bucha_city;2026-02-19 15:59;👐 Реабілітація;Підтримка сил оборони, освіти та ветеранів — такими були головні рішення сесії міської ради, яка сьогодні пройшла у Бучі. Виділю для вас найважливіші: ▪️15 млн грн — на підтримку Сил оборони України. ▪️15,6 млн грн — стимулюючі доплати педагогічним п...;https://t.me/bucha_city/44147
@bucha_city;2026-02-19 11:06;👐 Реабілітація;☕️Іноді достатньо аромату кави, щоб знову відчути спокій: Бучанський центр життєстійкості запрошує на терапію з малювання кавою. У колі психологів і однодумців ви зможете сповільнитися, зняти напругу, прожити свої емоції через творчість і відчути вну...;https://t.me/bucha_city/44133
@bucha_city;2026-02-18 17:00;🚌 Транспорт;У Бучанській громаді розпочав роботу ветеранський простір для захисників, захисниць і їхніх родин за адресою: вулиця Києво-Мироцька, 104-б у Бучі. Це місце підтримки для наших ветеранів, де можна отримати супровід фахівців, психологічну й юридичну до...;https://t.me/bucha_city/44110
@bucha_city;2026-02-18 12:56;⚽ Спорт;87 позачергову сесію Бучанської міської ради скликав Бучанський міський голова Анатолій Федорук. Пленарне засідання відбудеться 19 лютого о 10:00 за адресою: м. Буча, вул. Володимира Ковальського, 61В. До порядку денного внесено понад 100 питань. Сер...;https://t.me/bucha_city/44101
@bucha_city;2026-02-17 12:09;👐 Реабілітація;🧘‍♀️💆‍♀️У Центрі життєстійкості стартує набір до другої групи безкоштовного курсу з основ психічного здоров’я. У Бучанському центрі завершила навчання перша група курсу з основ психічного здоров’я з елементами пілатесу. Протягом кількох тижнів учасни...;https://t.me/bucha_city/44080
@bucha_city;2026-02-15 10:16;👐 Реабілітація;✨ Мрії, що стають планом дій: у Бучі провели майстер-клас «Карта мрій». У Центрі життєстійкості відбулася зустріч, яка об’єднала жителів навколо теми усвідомленого формування цілей. Учасники вчилися правильно формулювати бажання, розподіляли їх за се...;https://t.me/bucha_city/44015
@bucha_city;2026-02-13 09:00;👐 Реабілітація;🔋Зарядні станцій для дітей з інвалідністю: розпочато прийом заяв на отримання державної допомоги. Електроживлення – це не зручність, а критична умова життя, адже мова йде про роботу медичних та реабілітаційних приладів. Найближчим часом Україна отрим...;https://t.me/bucha_city/43947
@bucha_city;2026-02-12 09:30;👐 Реабілітація;✨Інструмент психологічної стійкості: У Бучі відбудеться майстер-клас зі стрворення «Карти мрій та бажань». У непрості часи особливо необхідно мати образ майбутнього, до якого хочеться рухатися. Бучанський центр життєстійкості запрошує візуалізувати с...;https://t.me/bucha_city/43919
@bucha_city;2026-02-07 14:10;🏗️ Інфраструктура;🍲 Жителі Бучанської громади можуть отримати безкоштовні гарячі обіди від автономного потягу-кухні. Потяг-куня працює завдяки підтримці «Укрзалізниці» під керівництвом Олександра Перцовського та Фундації Говарда Г. Баффета. Команда фахівців щодня готу...;https://t.me/bucha_city/43775
@bucha_city;2026-02-06 16:11;👐 Реабілітація;❗️Збір на лікування для бучанки: Катерина Кравцова потребує нашої підтримки. Катерина родом із Луганщини. Після початку повномасштабного вторгнення вона знайшла свій новий дім у Бучі. Працює медичною сестрою Бучанського центру первинної медико-саніта...;https://t.me/bucha_city/43747
@bucha_city;2026-02-06 12:59;🏗️ Інфраструктура;У ЗМІ шириться інформація щодо смерті у Ворзелі на 83-му році життя кінооператора Національної кіностудії художніх фільмів імені Олександра Довженка Павла Михайловича Лойка. Павло Лойко народився 8 липня 1943 року. Упродовж багатьох років працював на...;https://t.me/bucha_city/43744
@bucha_city;2026-02-04 18:47;👐 Реабілітація;💪 Гордість Бучанської громади: Валентин Олексієнко з Ворзеля підкорив паркет всеукраїнського турніру UKR DANCE CUP у Львові! На велику сцену зі спортивно-бальних танців 29-річний ветеран війни вийшов разом із партнеркою Дар’єю Білоус. Виступ Валентин...;https://t.me/bucha_city/43696
@bucha_city;2026-02-04 15:09;👐 Реабілітація;✨🎨У Бучанському Центрі життєстійкості відбулося заняття з нейрографіки – практики, яка допомагає зупинитись, почути себе та відновити внутрішній баланс. Ці зустрічі – про вивільнення негативних емоцій та підтримку у непрості часи. Навіть ті, хто ніко...;https://t.me/bucha_city/43682
@bucha_city;2026-02-03 18:50;🤝 Загальна безбар'єрність;🏆 Педагог із Бучі – у фіналі національної премії Physical Education Teacher Award 2025! Учитель фізичної культури Бучанського ліцею №9 Олексій Карабут став одним із найкращих педагогів країни. Олексій успішно подолав відбірковий етап і тепер представ...;https://t.me/bucha_city/43663
@bucha_city;2026-02-02 13:45;👐 Реабілітація;🌱 У Бучі проходитимуть тілесно-орієнтовані практики цвяхостояння – відкрито запис на лютий. Центр життєстійкості запрошує всіх охочих на індивідуальну глибоку роботу з тілом і психікою, що сприяє розвитку внутрішньої рівноваги та ресурсності. Практик...;https://t.me/bucha_city/43610
@bucha_city;2026-02-01 10:50;👐 Реабілітація;У Бучі проходять арт-терапевтичні заняття для дітей, які допомагають малечі розвивати впевненість у собі та емоційну стійкість. У Центрі життєстійкості діти мають простір, де через творчість і гру вони можуть: 🔸 м’яко проживати та опрацьовувати емоці...;https://t.me/bucha_city/43576
@bucha_city;2026-01-30 13:43;👐 Реабілітація;Бучанська громада увійшла до п’яти громад України, які відібрали для участі у пілотному проєкті Світового банку. Днями відбулася робоча нарада за участі Бучанського міського голови Анатолія Федорука з консультантами міжнародної інституції для обговор...;https://t.me/bucha_city/43514
@bucha_city;2026-01-30 08:25;🚌 Транспорт;Цифровізуємо Бучанську громаду — запустили мобільний застосунок MISTO. Тепер громада в смартфоні. Так, майже як у столиці. А подекуди — навіть зручніше 😉 Наразі в застосунку доступні сповіщення про повітряну тривогу, інтерактивна мапа укриттів і пунк...;https://t.me/bucha_city/43509
@bucha_city;2026-01-28 14:00;👐 Реабілітація;✨У Бучі відбудеться заняття з психологічної стійкості з елементами саунд-хілінгу. Центр життєстійкості запрошує на безкоштовну зустріч, що допоможе знизити рівень тривожності, відновити емоційний ресурс, покращити сон і концентрацію. Саунд-хілінг – ц...;https://t.me/bucha_city/43460
@bucha_city;2026-01-25 16:06;👐 Реабілітація;✨Простір для себе та внутрішньої сили: у Бучанському Центрі життєстійкості відбулося заняття з нейрографіки «Моя гармонія». У час, коли напруга й невизначеність стали частиною нашого життя, турбота про ментальне здоров’я стає необхідністю. Нейрографі...;https://t.me/bucha_city/43361
@bucha_city;2026-01-25 10:45;👐 Реабілітація;В Україні працює портал «Ветеран Pro» – державний ресурс, створений для підтримки ветеранів, ветеранок та їхніх родин. Платформа об’єднує найважливіші державні послуги в одному місці. Тут можна знайти інформацію про лікування та реабілітацію, пільги,...;https://t.me/bucha_city/43354
@bucha_city;2026-01-24 12:42;🏗️ Інфраструктура;Допомога для кожного: автономний потяг-кухня забезпечує гарячими обідами понад 500 жителів Бучанської громади. Потяг-кухня працює завдяки підтримці Укрзалізниці під керівництвом Олександра Перцовського та Фундації Говарда Г. Баффета. Протягом тижня к...;https://t.me/bucha_city/43328
@bucha_city;2026-01-22 12:15;👐 Реабілітація;🧘‍♀️Відновити внутрішній баланс та ресурс: у Бучі відбудеться заняття з нейрографіки «Моя гармонія». Ця м’яка та глибока практика допомагає знизити стрес, усвідомити власні емоції та віднайти внутрішню опору навіть у складні часи. Учасники навчаться ...;https://t.me/bucha_city/43265
@bucha_city;2026-01-21 13:01;👐 Реабілітація;🫂У Бучі працює мобільна бригада соціально-психологічної допомоги для осіб, які постраждали від домашнього або гендерно зумовленого насильства. До команди фахівців входять психолог та соціальний працівник. Їхня робота спрямована на комплексне вирішенн...;https://t.me/bucha_city/43230
@bucha_city;2026-01-19 17:56;🏗️ Інфраструктура;🍳Гарячі обіди для Бучанської громади: місцеві жителі отримали допомогу від автономного потяга-кухні. Потяг-кухня розпочав роботу за підтримки Укрзалізниці під керівництвом Олександра Перцовського та Фундації Говарда Г. Баффета. Це повністю автономний...;https://t.me/bucha_city/43169
@bucha_city;2026-01-19 09:00;🚌 Транспорт | 🏗️ Інфраструктура;🚖 Доступність для кожного: у Бучанській громаді працює послуга «Соціальне таксі». Щоденні справи, візит до лікаря чи установи не мають бути перешкодою. Саме тому у громаді діє послуга, яка допомагає безпечно та зручно дістатися до медичних, соціальни...;https://t.me/bucha_city/43160
@bucha_city;2026-01-15 14:35;👐 Реабілітація;👵👴Турбота про людей поважного віку: у Бучі працює простір підтримки, де допомагають впоратися з тривогами, стресом та інформаційним перевантаженням. Заняття з психологами для всіх охочих проходять у Центрі життєстійкості – це простір, де можна віднов...;https://t.me/bucha_city/43069
@bucha_city;2026-01-15 10:15;⚽ Спорт | 🤝 Загальна безбар'єрність;💪Ветерани можуть отримати 1 500 грн на підтримку фізичного та ментального здоров’я. Триває прийом заявок на участь у державній програмі «Ветеранський спорт». Це можливість отримати гроші для відновлення та підтримки здоров’я у зручному для вас формат...;https://t.me/bucha_city/43064
@bucha_city;2026-01-14 18:21;⚽ Спорт | 👐 Реабілітація;🏐У Бучі відбулося відкрите тренування та товариський матч із волейболу сидячи, що об’єднали ветеранів війни. На майданчику «Академії спорту» зустрілися дві команди – «Фенікс-Макарів» і команда ветеранів, яку очолює бучанець, ветеран війни Сергій Гурд...;https://t.me/bucha_city/43039
@bucha_city;2026-01-08 17:03;👐 Реабілітація;🫶Зміцнення внутрішньої сили через творчість: у Бучі відбулося особливе арттерапевтичне заняття для дітей. Заняття, що пройшло на базі Центру життєстійкості, допомогло малечі навчитися справлятися зі страхами та знаходити вихід із найскладніших ситуац...;https://t.me/bucha_city/42822
@bucha_city;2026-01-08 12:05;👐 Реабілітація;У Бучі стартує набір на серію тренінгових занять «Батьківство без стресу». Програма створена для мам і тат, які прагнуть побудувати гармонійні стосунки з дітьми, подолати емоційне виснаження та знайти впевненість у своїх батьківських рішеннях. Курс с...;https://t.me/bucha_city/42814
@bucha_city;2026-01-07 13:56;👐 Реабілітація;🫂У Бучі триває набір до групи підтримки для дружин військових. Ініціатива спрямована на покращення психоемоційного стану жінок, які щодня живуть в умовах тривоги за близьких та емоційного навантаження. Очікування, страх за чоловіка та відповідальніст...;https://t.me/bucha_city/42806
@bucha_city;2026-01-07 11:00;🏗️ Інфраструктура;Інклюзивний простір починається з кожного з нас 🤝 Коли ми говоримо про безбар’єрність, то часто уявляємо пандуси чи ліфти. Проте вона починається значно раніше – з мови, яку ми використовуємо, та з етики нашої взаємодії. Слова, які ми обираємо, мають...;https://t.me/bucha_city/42795
@bucha_city;2026-01-07 09:34;👐 Реабілітація;🫶Турбота там, де вона найбільше потрібна: фахівці Центру життєстійкості відвідали шелтер Святої Ольги. Під час візиту команда розповіла родинам про можливості Центру та групові програми, спрямовані на відновлення внутрішніх ресурсів, розвиток навичок...;https://t.me/bucha_city/42790
@bucha_city;2026-01-04 09:35;👐 Реабілітація;🗣️В Україні розпочалася програма відновлення «Зміцнені» – ініціатива, що покликана підтримати кожного, хто потребує реабілітації. Реабілітація є невід’ємною частиною повернення до повноцінного життя після травм, захворювань, операцій чи ампутацій. В ...;https://t.me/bucha_city/42706
@bucha_city;2026-01-03 09:45;👐 Реабілітація;У Центрі життєстійкості відкрито запис до груп психологічної підтримки. Тут працюють фахівці, які допомагають відновлювати внутрішній баланс, знаходити опору та розвивати життєстійкість. Групи і програм, що працюють для різних вікових категорій та по...;https://t.me/bucha_city/42685
@bucha_city;2026-01-02 14:17;🏗️ Інфраструктура;🩺 В Україні стартувала програма «Скринінг здоров’я» для людей від 40 років. Програма допомагає виявляти ризики хвороб на ранніх стадіях, або запобігати їх розвитку. Сервіс доступний через «Дію» без черг і зайвих документів. Для тих, хто не користуєть...;https://t.me/bucha_city/42666
@bucha_city;2026-01-02 09:16;🤝 Загальна безбар'єрність;👩‍🍼З 1 січня 2026 року в Україні збільшили дитячі виплати: 50 тисяч гривень можна отримати на першу та кожну наступну дитину. Про це повідомила перша заступниця міністра соціальної політики сім’ї та єдності України Людмила Шемелинець. Для оформлення ...;https://t.me/bucha_city/42650
@vysh_gov_ua;2026-09-21 09:16;🚨 Укриття;Поки діти навчаються, батьки мають бути певними не тільки в якісній базовій освіті, а й у повноцінному харчуванні у школах та садочках. У 540 навчальних закладах області організовано гаряче харчування, яке охоплює 100% дітей, що отримують знання за о...;https://t.me/vysh_gov_ua/14379
@vysh_gov_ua;2026-09-18 17:03;⚽ Спорт;У Нових Петрівцях відкрили ветеранський простір «Ветеран pro» — уже 22-й на Київщині. Це місце, де ветерани та їхні родини можуть отримати необхідну підтримку, знайти потрібного фахівця й просто поспілкуватися з людьми, які розуміють їхній досвід. Ту...;https://t.me/vysh_gov_ua/14333
@vysh_gov_ua;2026-09-14 10:20;⚽ Спорт;🎣 Понад 100 ветеранів війни та членів їхніх родин об’єднав фестиваль зі спортивної риболовлі «Коло Незламних» на Київщині. Захід відбувся на Настиному озері в селі Дружня. Учасники не лише змагалися у спортивній риболовлі, а й мали нагоду поспілкуват...;https://t.me/vysh_gov_ua/14240
@vysh_gov_ua;2026-09-10 13:34;🤝 Загальна безбар'єрність;Поранення, отримані під час війни, — це не лише серйозне випробування для здоров’я, а й підстава для отримання всебічної державної підтримки. Однією з форм такої підтримки є надання статусу особи з інвалідністю внаслідок війни (ОІВВ). 🔹Хто має право ...;https://t.me/vysh_gov_ua/14198
@vysh_gov_ua;2026-09-09 10:41;🤝 Загальна безбар'єрність;🚀 Від сьогодні українські підприємці та ті, хто лише починає свій шлях у бізнесі, отримують нові можливості для розвитку. Стартує оновлена програма «Власна справа 2.0», яка змінює підходи до державної підтримки підприємництва. 1️⃣ Максимальна сума гр...;https://t.me/vysh_gov_ua/14183
@vysh_gov_ua;2026-09-08 14:39;👐 Реабілітація;В Іванківській громаді відкрили новий ветеранський простір. Він став уже 21-м у мережі ветеранських хабів Київщини. Новий хаб покликаний стати точкою опори для ветеранів і їхніх близьких. Тут ветерани, члени їхніх сімей, а також родини загиблих Захис...;https://t.me/vysh_gov_ua/14169
@vysh_gov_ua;2026-09-07 16:31;👐 Реабілітація;Радий вітати Надзвичайного і Повноважного Посла Ізраїлю Рої Розенбліта. Сьогодні разом відвідали Київську обласну клінічну лікарню. Перш за все, дякую ізраїльським партнерам за послідовну підтримку Київщини в умовах воєнного стану. Серед наданої Ізра...;https://t.me/vysh_gov_ua/14138
@vysh_gov_ua;2026-09-02 12:44;🏗️ Інфраструктура;Разом із Міністром з відновлення, інфраструктури та транспорту України Миколою Калашником, директором з питань партнерства ЄІБ Global Річардом Амором, керівницею Регіонального хабу ЄІБ у Східній Європі Крістіною Мікуловою та представниками громади ог...;https://t.me/vysh_gov_ua/14076
@vysh_gov_ua;2026-08-26 13:32;🏗️ Інфраструктура;Передали громадам Київщини 6 нових шкільних автобусів, які перевозитимуть дітей до навчальних закладів. Сьогодні транспортні засоби вручаються Бориспільській, Димерській, Білоцерківській, Пірнівській, Борщагівській та Білогородській територіальним гр...;https://t.me/vysh_gov_ua/13958
@vysh_gov_ua;2026-08-25 16:37;👐 Реабілітація;З яких слів розпочнеться цей навчальний рік? 1 вересня запрошуємо долучитися до Всеукраїнського уроку «Мова гідності: бачити людину за словами», який присвячений умінню бачити за словами передусім людину. У школі ми не лише навчаємо, а й формуємо те,...;https://t.me/vysh_gov_ua/13949
@vysh_gov_ua;2026-08-21 08:01;🤝 Загальна безбар'єрність;“Єдині ветеранські вікна” у Центрах надання адміністративних послуг (ЦНАП) працюють по всій Україні. Це означає, що ветерани й ветеранки, а також родини загиблих Захисників і Захисниць можуть отримати необхідні державні послуги в одному місці — без д...;https://t.me/vysh_gov_ua/13888
@vysh_gov_ua;2026-08-19 19:20;👐 Реабілітація;Разом з Першою леді Оленою Зеленською та міністром соціальної політики, сім'ї та єдності Денисом Улютіним долучився до відкриття в Борисполі «Сімейної домівки». Київщина — перша із дванадцяти областей, де впроваджується проєкт. В «Сімейній домівці» в...;https://t.me/vysh_gov_ua/13845
@vysh_gov_ua;2026-08-05 12:06;⚽ Спорт;Новий ветеранський простір «Ветеран Про» відкрили у Вишгороді. Він став уже дев’ятнадцятим таким осередком на Київщині, де ветерани, військовослужбовці, їхні родини та сім’ї полеглих Захисників і Захисниць зможуть отримати всебічну підтримку. Окрім ц...;https://t.me/vysh_gov_ua/13660
@vysh_gov_ua;2026-07-30 07:18;🤝 Загальна безбар'єрність;Поранення, отримані під час війни, — це не лише серйозне випробування для здоров’я, а й підстава для отримання всебічної державної підтримки. Однією з форм такої підтримки є надання статусу особи з інвалідністю внаслідок війни (ОІВВ). 🔹Хто має право ...;https://t.me/vysh_gov_ua/13575
@vysh_gov_ua;2026-07-27 06:53;👐 Реабілітація;Щороку цього дня ми дякуємо всім нашим медичним працівникам: лікарям, бойовим медикам, медичним сестрам і братам, фельдшерам, парамедикам, усім працівникам екстреної медичної допомоги, усім, хто працює в лікарнях, реанімаціях, операційних, стабілізац...;https://t.me/vysh_gov_ua/13503
@vysh_gov_ua;2026-07-26 14:19;👐 Реабілітація;Напередодні професійного свята відзначив державними нагородами наших медичних працівників та передав відзнаки родинам загиблих медиків, які удостоєні нагород. Українські медики сьогодні є прикладом для всіх нас і для цілого світу – ваша стійкість, ва...;https://t.me/vysh_gov_ua/13500
@vysh_gov_ua;2026-07-17 17:20;⚽ Спорт | 🤝 Загальна безбар'єрність;479 днів. Один рік, три місяці і двадцять два дні. Саме стільки тривав один із найвідповідальніших періодів мого життя — на посаді голови Київської обласної державної адміністрації. Для мене було великою честю очолювати Київщину саме в цей час. Час щ...;https://t.me/vysh_gov_ua/13400
@vysh_gov_ua;2026-07-09 18:41;⚽ Спорт;Підбили підсумки всеукраїнського проєкту «Карпатська зміна» — ініціативи Президента України, яка стала для тисяч українських дітей можливістю відпочити, відновити сили, знайти нових друзів і хоча б на певний час забути про тривоги війни. Для Київщини...;https://t.me/vysh_gov_ua/13257
@vysh_gov_ua;2026-07-02 19:12;👐 Реабілітація;Провів нараду з керівниками районних військових адміністрацій, територіальних громад, закладів охорони здоров’я за участю голови Національної служби здоров’я України Наталії Гусак. Охорона здоров’я сьогодні — це не лише про роботу лікарень. Це про як...;https://t.me/vysh_gov_ua/13147
